Terminal;Moega;ID Vagão;Produto;Chegada_Trem;Data/Hora Encoste;Data/Hora Início Descarga;Data/Hora Fim Descarga
FFF;Moega VVV;7560411;Soja;28/01/2022 22:20;29/01/2022 01:00;29/01/2022 09:18;29/01/2022 09:48
FFF;Moega VVV;7654810;Soja;28/01/2022 22:20;29/01/2022 01:00;29/01/2022 09:18;29/01/2022 09:49
FFF;Moega VVV;6447295;Soja;28/01/2022 22:20;29/01/2022 01:00;29/01/2022 09:18;29/01/2022 09:49
FFF;Moega VVV;7764215;Soja;28/01/2022 22:20;29/01/2022 01:00;29/01/2022 09:55;29/01/2022 10:06
FFF;Moega VVV;3612150;Soja;28/01/2022 22:20;29/01/2022 01:00;29/01/2022 09:55;29/01/2022 10:06
FFF;Moega VVV;5827829;Soja;30/01/2022 17:03;30/01/2022 20:00;30/01/2022 20:05;30/01/2022 20:15
FFF;Moega VVV;544682;Soja;30/01/2022 17:03;30/01/2022 20:00;30/01/2022 20:21;30/01/2022 20:31
FFF;Moega VVV;7821521;Soja;30/01/2022 17:03;30/01/2022 20:00;30/01/2022 20:32;30/01/2022 20:42
FFF;Moega VVV;327094;Soja;30/01/2022 17:03;30/01/2022 20:00;30/01/2022 20:43;30/01/2022 20:53
FFF;Moega VVV;5012234;Soja;30/01/2022 17:03;30/01/2022 20:00;30/01/2022 20:54;30/01/2022 21:04
FFF;Moega VVV;1726354;Soja;30/01/2022 17:03;30/01/2022 20:00;30/01/2022 21:06;30/01/2022 21:16
FFF;Moega VVV;360115;Soja;30/01/2022 17:03;30/01/2022 20:00;30/01/2022 21:17;30/01/2022 21:27
FFF;Moega VVV;7514841;Soja;30/01/2022 17:03;30/01/2022 20:00;30/01/2022 21:28;30/01/2022 21:38
FFF;Moega VVV;343490;Soja;30/01/2022 17:03;30/01/2022 20:00;30/01/2022 21:39;30/01/2022 21:49
FFF;Moega VVV;1226725;Soja;30/01/2022 17:03;30/01/2022 20:00;30/01/2022 21:51;30/01/2022 22:00
FFF;Moega VVV;6294706;Soja;30/01/2022 17:03;30/01/2022 20:00;30/01/2022 22:01;30/01/2022 22:10
FFF;Moega VVV;2251914;Soja;30/01/2022 17:03;30/01/2022 20:00;30/01/2022 22:11;30/01/2022 22:22
FFF;Moega VVV;6395825;Soja;30/01/2022 17:03;30/01/2022 20:00;30/01/2022 22:23;30/01/2022 22:33
FFF;Moega VVV;6706669;Soja;30/01/2022 17:03;30/01/2022 20:00;30/01/2022 22:34;30/01/2022 22:43
FFF;Moega VVV;5766536;Soja;30/01/2022 17:03;30/01/2022 20:00;30/01/2022 23:00;30/01/2022 23:20
FFF;Moega VVV;5291157;Soja;30/01/2022 17:03;30/01/2022 20:00;30/01/2022 23:02;30/01/2022 23:22
FFF;Moega VVV;794831;Soja;30/01/2022 17:03;30/01/2022 20:00;30/01/2022 23:04;30/01/2022 23:24
FFF;Moega VVV;6065456;Soja;30/01/2022 17:03;30/01/2022 20:00;30/01/2022 23:30;30/01/2022 23:50
FFF;Moega VVV;3012482;Soja;30/01/2022 17:03;30/01/2022 20:00;30/01/2022 23:32;30/01/2022 23:52
FFF;Moega VVV;6561261;Soja;30/01/2022 17:03;30/01/2022 20:00;30/01/2022 23:34;30/01/2022 23:54
FFF;Moega VVV;1846734;Soja;30/01/2022 17:03;30/01/2022 20:00;31/01/2022 00:00;31/01/2022 00:20
FFF;Moega VVV;1098339;Soja;30/01/2022 17:03;30/01/2022 20:00;31/01/2022 00:02;31/01/2022 00:22
FFF;Moega VVV;1892000;Soja;30/01/2022 17:03;30/01/2022 20:00;31/01/2022 00:04;31/01/2022 00:24
FFF;Moega VVV;7539908;Soja;30/01/2022 17:03;30/01/2022 20:00;31/01/2022 00:28;31/01/2022 00:38
FFF;Moega VVV;7126550;Soja;30/01/2022 17:03;30/01/2022 20:00;31/01/2022 01:20;31/01/2022 01:40
FFF;Moega VVV;7648055;Soja;30/01/2022 17:03;30/01/2022 20:00;31/01/2022 01:24;31/01/2022 01:50
FFF;Moega VVV;3913985;Soja;30/01/2022 17:03;30/01/2022 20:00;31/01/2022 01:28;31/01/2022 02:00
FFF;Moega VVV;4674763;Soja;30/01/2022 17:03;30/01/2022 20:00;31/01/2022 01:34;31/01/2022 01:34
FFF;Moega VVV;5978338;Soja;30/01/2022 17:03;30/01/2022 20:00;31/01/2022 01:34;31/01/2022 01:35
FFF;Moega VVV;549858;Soja;30/01/2022 17:03;30/01/2022 20:00;31/01/2022 01:34;31/01/2022 01:35
FFF;Moega VVV;5554445;Soja;30/01/2022 17:03;30/01/2022 20:00;31/01/2022 01:34;31/01/2022 01:35
FFF;Moega VVV;7080898;Soja;30/01/2022 17:03;30/01/2022 20:00;31/01/2022 01:34;31/01/2022 01:35
FFF;Moega VVV;7748176;Soja;30/01/2022 17:03;30/01/2022 20:00;31/01/2022 01:34;31/01/2022 01:35
FFF;Moega VVV;3060332;Soja;30/01/2022 17:03;30/01/2022 20:00;31/01/2022 02:10;31/01/2022 02:58
FFF;Moega VVV;2841068;Soja;30/01/2022 17:03;30/01/2022 20:00;31/01/2022 02:15;31/01/2022 03:00
FFF;Moega VVV;4934291;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 13:20;10/01/2022 13:45
FFF;Moega VVV;3792336;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 13:22;10/01/2022 13:47
FFF;Moega VVV;2216683;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 13:23;10/01/2022 13:49
FFF;Moega VVV;4668295;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 13:55;10/01/2022 14:29
FFF;Moega VVV;5759060;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 13:57;10/01/2022 14:27
FFF;Moega VVV;7816371;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 14:00;10/01/2022 14:34
FFF;Moega VVV;1798041;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 14:39;10/01/2022 15:11
FFF;Moega VVV;1242900;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 14:41;10/01/2022 15:12
FFF;Moega VVV;1658062;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 15:18;10/01/2022 15:49
FFF;Moega VVV;2009029;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 15:23;10/01/2022 15:50
FFF;Moega VVV;6998017;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 15:29;10/01/2022 15:55
FFF;Moega VVV;6555531;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 15:49;10/01/2022 15:55
FFF;Moega VVV;4541573;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 15:55;10/01/2022 16:09
FFF;Moega VVV;1591103;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 15:55;10/01/2022 16:11
FFF;Moega VVV;5609868;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 15:55;10/01/2022 16:17
FFF;Moega VVV;5623228;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 16:20;10/01/2022 16:42
FFF;Moega VVV;5393279;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 16:25;10/01/2022 16:47
FFF;Moega VVV;8255536;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 16:29;10/01/2022 16:51
FFF;Moega VVV;3041508;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 16:55;10/01/2022 17:39
FFF;Moega VVV;7285365;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 17:05;10/01/2022 17:39
FFF;Moega VVV;4218324;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 17:11;10/01/2022 17:50
FFF;Moega VVV;7013424;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 17:59;10/01/2022 18:23
FFF;Moega VVV;3039795;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 18:06;10/01/2022 18:30
FFF;Moega VVV;2490512;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 18:09;10/01/2022 18:35
FFF;Moega VVV;2173460;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 19:24;10/01/2022 19:52
FFF;Moega VVV;2759771;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 19:30;10/01/2022 19:53
FFF;Moega VVV;7906761;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 19:39;10/01/2022 19:58
FFF;Moega VVV;6311825;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 19:58;10/01/2022 20:32
FFF;Moega VVV;4372693;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 19:58;10/01/2022 20:47
FFF;Moega VVV;7030926;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 20:12;10/01/2022 20:43
FFF;Moega VVV;6643491;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 20:49;10/01/2022 21:21
FFF;Moega VVV;6940031;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 20:53;10/01/2022 21:26
FFF;Moega VVV;3116079;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 20:57;10/01/2022 21:28
FFF;Moega VVV;3556330;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 21:33;10/01/2022 22:02
FFF;Moega VVV;497710;Milho;10/01/2022 06:44;10/01/2022 09:45;10/01/2022 21:49;10/01/2022 22:16
FFF;Moega VVV;6652941;Soja;26/01/2022 11:26;26/01/2022 14:28;26/01/2022 14:38;26/01/2022 14:59
FFF;Moega VVV;2152458;Soja;26/01/2022 11:26;26/01/2022 14:28;26/01/2022 14:40;26/01/2022 15:04
FFF;Moega VVV;4649672;Soja;26/01/2022 11:26;26/01/2022 14:28;26/01/2022 14:43;26/01/2022 15:09
FFF;Moega VVV;5073944;Soja;26/01/2022 11:26;26/01/2022 14:28;26/01/2022 15:15;26/01/2022 15:38
FFF;Moega VVV;7290592;Soja;26/01/2022 11:26;26/01/2022 14:28;26/01/2022 15:20;26/01/2022 15:40
FFF;Moega VVV;6953618;Soja;26/01/2022 11:26;26/01/2022 14:28;26/01/2022 15:24;26/01/2022 15:44
FFF;Moega VVV;1898102;Soja;26/01/2022 11:26;26/01/2022 14:28;26/01/2022 15:52;26/01/2022 16:29
FFF;Moega VVV;1484897;Soja;26/01/2022 11:26;26/01/2022 14:28;26/01/2022 16:01;26/01/2022 16:37
FFF;Moega VVV;5976127;Soja;26/01/2022 11:26;26/01/2022 14:28;26/01/2022 16:13;26/01/2022 16:42
FFF;Moega VVV;1280375;Soja;26/01/2022 11:26;26/01/2022 14:28;26/01/2022 16:53;26/01/2022 17:16
FFF;Moega VVV;5025960;Soja;26/01/2022 11:26;26/01/2022 14:28;26/01/2022 17:04;26/01/2022 17:22
FFF;Moega VVV;6685066;Soja;26/01/2022 11:26;26/01/2022 14:28;26/01/2022 17:12;26/01/2022 17:23
FFF;Moega VVV;1449114;Soja;26/01/2022 11:26;26/01/2022 14:28;26/01/2022 17:24;26/01/2022 17:37
FFF;Moega VVV;1446365;Soja;26/01/2022 11:26;26/01/2022 14:28;26/01/2022 17:26;26/01/2022 17:38
FFF;Moega VVV;604643;Soja;26/01/2022 11:26;26/01/2022 14:28;26/01/2022 17:27;26/01/2022 17:39
FFF;Moega VVV;4751594;Soja;26/01/2022 11:26;26/01/2022 14:28;26/01/2022 17:44;26/01/2022 17:56
FFF;Moega VVV;7448497;Soja;26/01/2022 11:26;26/01/2022 14:28;26/01/2022 17:44;26/01/2022 17:59
FFF;Moega VVV;713184;Soja;26/01/2022 11:26;26/01/2022 14:28;26/01/2022 18:01;26/01/2022 18:23
FFF;Moega VVV;5912317;Soja;26/01/2022 11:26;26/01/2022 14:28;26/01/2022 18:05;26/01/2022 18:26
FFF;Moega VVV;4808870;Soja;26/01/2022 11:26;26/01/2022 14:28;26/01/2022 18:09;26/01/2022 18:30
FFF;Moega VVV;6215925;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 07:10;18/01/2022 07:30
FFF;Moega VVV;2580036;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 07:11;18/01/2022 07:31
FFF;Moega VVV;6745936;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 07:13;18/01/2022 07:32
FFF;Moega VVV;828600;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 07:33;18/01/2022 07:57
FFF;Moega VVV;2283606;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 07:35;18/01/2022 07:58
FFF;Moega VVV;1644736;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 07:37;18/01/2022 08:00
FFF;Moega VVV;7256449;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 08:05;18/01/2022 08:25
FFF;Moega VVV;7985779;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 08:07;18/01/2022 08:27
FFF;Moega VVV;6352209;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 08:09;18/01/2022 08:30
FFF;Moega VVV;3508310;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 08:33;18/01/2022 08:53
FFF;Moega VVV;651825;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 08:35;18/01/2022 08:55
FFF;Moega VVV;2834040;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 08:37;18/01/2022 08:57
FFF;Moega VVV;1170852;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 09:00;18/01/2022 09:22
FFF;Moega VVV;4021242;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 09:02;18/01/2022 09:24
FFF;Moega VVV;356470;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 09:06;18/01/2022 09:30
FFF;Moega VVV;6219661;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 09:40;18/01/2022 10:00
FFF;Moega VVV;7453160;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 09:42;18/01/2022 10:02
FFF;Moega VVV;7027043;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 09:43;18/01/2022 11:25
FFF;Moega VVV;6911184;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 10:06;18/01/2022 10:26
FFF;Moega VVV;5088517;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 10:08;18/01/2022 10:28
FFF;Moega VVV;805808;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 10:10;18/01/2022 10:32
FFF;Moega VVV;4938694;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 10:35;18/01/2022 10:55
FFF;Moega VVV;5116668;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 10:37;18/01/2022 10:57
FFF;Moega VVV;5689040;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 10:39;18/01/2022 10:59
FFF;Moega VVV;5046672;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 11:00;18/01/2022 11:20
FFF;Moega VVV;3466489;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 11:02;18/01/2022 11:22
FFF;Moega VVV;5821171;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 11:04;18/01/2022 11:24
FFF;Moega VVV;777147;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 11:28;18/01/2022 11:48
FFF;Moega VVV;533693;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 11:30;18/01/2022 11:50
FFF;Moega VVV;4826916;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 11:32;18/01/2022 11:52
FFF;Moega VVV;5493199;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 11:52;18/01/2022 12:12
FFF;Moega VVV;3578490;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 11:52;18/01/2022 12:12
FFF;Moega VVV;3340957;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 11:52;18/01/2022 12:12
FFF;Moega VVV;6805128;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 12:12;18/01/2022 12:22
FFF;Moega VVV;2618003;Milho;18/01/2022 03:36;18/01/2022 07:00;18/01/2022 12:12;18/01/2022 12:23
FFF;Moega VVV;3593295;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 14:15;08/01/2022 14:40
FFF;Moega VVV;7717542;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 14:15;08/01/2022 14:40
FFF;Moega VVV;3399255;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 14:15;08/01/2022 14:40
FFF;Moega VVV;843866;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 14:47;08/01/2022 15:20
FFF;Moega VVV;2363842;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 14:47;08/01/2022 15:20
FFF;Moega VVV;5531277;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 14:47;08/01/2022 15:20
FFF;Moega VVV;3033652;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 15:28;08/01/2022 15:53
FFF;Moega VVV;7631682;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 15:28;08/01/2022 15:53
FFF;Moega VVV;8374665;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 15:28;08/01/2022 15:53
FFF;Moega VVV;1007252;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 15:58;08/01/2022 16:30
FFF;Moega VVV;2019548;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 15:58;08/01/2022 16:30
FFF;Moega VVV;1919223;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 15:58;08/01/2022 16:30
FFF;Moega VVV;1508700;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 16:35;08/01/2022 16:58
FFF;Moega VVV;2915833;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 16:35;08/01/2022 16:58
FFF;Moega VVV;1842887;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 16:35;08/01/2022 16:58
FFF;Moega VVV;4267285;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 17:05;08/01/2022 17:23
FFF;Moega VVV;3460656;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 17:05;08/01/2022 17:23
FFF;Moega VVV;4603653;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 17:05;08/01/2022 17:23
FFF;Moega VVV;3423894;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 17:27;08/01/2022 17:48
FFF;Moega VVV;7185502;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 17:27;08/01/2022 17:48
FFF;Moega VVV;2039076;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 17:27;08/01/2022 17:48
FFF;Moega VVV;4373488;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 17:52;08/01/2022 18:23
FFF;Moega VVV;7561141;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 17:52;08/01/2022 18:23
FFF;Moega VVV;7809096;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 17:52;08/01/2022 18:23
FFF;Moega VVV;5377486;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 18:25;08/01/2022 18:40
FFF;Moega VVV;4225199;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 18:25;08/01/2022 18:40
FFF;Moega VVV;5627102;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 18:25;08/01/2022 18:40
FFF;Moega VVV;8264190;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 19:40;08/01/2022 20:07
FFF;Moega VVV;2436712;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 19:40;08/01/2022 20:07
FFF;Moega VVV;1874544;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 19:40;08/01/2022 20:07
FFF;Moega VVV;3947501;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 20:13;08/01/2022 20:42
FFF;Moega VVV;1711997;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 20:13;08/01/2022 20:42
FFF;Moega VVV;539740;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 20:13;08/01/2022 20:42
FFF;Moega VVV;4192499;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 20:47;08/01/2022 21:15
FFF;Moega VVV;7512574;Milho;08/01/2022 00:58;08/01/2022 04:30;08/01/2022 20:47;08/01/2022 21:15
FFF;Moega VVV;4934291;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 07:20;28/01/2022 07:32
FFF;Moega VVV;8255536;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 07:35;28/01/2022 07:48
FFF;Moega VVV;5393279;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 07:51;28/01/2022 08:09
FFF;Moega VVV;2389074;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 08:11;28/01/2022 08:22
FFF;Moega VVV;4554668;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 08:23;28/01/2022 08:30
FFF;Moega VVV;866808;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 08:32;28/01/2022 08:40
FFF;Moega VVV;1421131;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 08:41;28/01/2022 08:50
FFF;Moega VVV;3912935;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 08:51;28/01/2022 09:00
FFF;Moega VVV;4190436;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 09:01;28/01/2022 09:10
FFF;Moega VVV;1277834;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 09:11;28/01/2022 09:20
FFF;Moega VVV;6189823;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 09:21;28/01/2022 09:30
FFF;Moega VVV;966784;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 09:22;28/01/2022 09:32
FFF;Moega VVV;1486918;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 09:35;28/01/2022 09:45
FFF;Moega VVV;5656350;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 09:38;28/01/2022 09:48
FFF;Moega VVV;3868903;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 09:40;28/01/2022 09:50
FFF;Moega VVV;1340053;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 09:52;28/01/2022 10:00
FFF;Moega VVV;6862538;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 10:01;28/01/2022 10:09
FFF;Moega VVV;8030642;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 10:11;28/01/2022 10:20
FFF;Moega VVV;8083453;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 10:22;28/01/2022 10:30
FFF;Moega VVV;2838981;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 10:33;28/01/2022 10:43
FFF;Moega VVV;5223096;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 10:45;28/01/2022 10:55
FFF;Moega VVV;1601999;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 10:56;28/01/2022 11:05
FFF;Moega VVV;7958843;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 11:07;28/01/2022 11:18
FFF;Moega VVV;6658803;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 11:20;28/01/2022 11:29
FFF;Moega VVV;8441095;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 11:30;28/01/2022 11:39
FFF;Moega VVV;3034010;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 11:40;28/01/2022 11:50
FFF;Moega VVV;552165;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 11:52;28/01/2022 12:00
FFF;Moega VVV;4115717;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 12:01;28/01/2022 12:09
FFF;Moega VVV;7718921;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 12:10;28/01/2022 12:19
FFF;Moega VVV;1823558;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 12:11;28/01/2022 12:20
FFF;Moega VVV;856807;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 12:12;28/01/2022 12:22
FFF;Moega VVV;1413830;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 12:24;28/01/2022 12:34
FFF;Moega VVV;2536935;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 12:25;28/01/2022 12:35
FFF;Moega VVV;6243551;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 12:28;28/01/2022 12:38
FFF;Moega VVV;1856393;Soja;28/01/2022 00:13;28/01/2022 04:00;28/01/2022 12:30;28/01/2022 12:42
FFF;Moega VVV;4855515;Soja;21/01/2022 08:25;21/01/2022 12:16;21/01/2022 19:52;21/01/2022 20:46
FFF;Moega VVV;7749088;Soja;21/01/2022 08:25;21/01/2022 12:16;21/01/2022 19:52;21/01/2022 20:46
FFF;Moega VVV;6045240;Soja;21/01/2022 08:25;21/01/2022 12:16;21/01/2022 20:00;21/01/2022 20:46
FFF;Moega VVV;3553563;Soja;21/01/2022 08:25;21/01/2022 12:16;21/01/2022 20:00;21/01/2022 20:46
FFF;Moega VVV;5389405;Soja;21/01/2022 08:25;21/01/2022 12:16;21/01/2022 20:47;21/01/2022 21:10
FFF;Moega VVV;5286729;Soja;21/01/2022 08:25;21/01/2022 12:16;21/01/2022 20:47;21/01/2022 21:10
FFF;Moega VVV;1734974;Soja;21/01/2022 08:25;21/01/2022 12:16;21/01/2022 20:51;21/01/2022 21:10
FFF;Moega VVV;2110482;Soja;21/01/2022 08:25;21/01/2022 12:16;21/01/2022 21:12;21/01/2022 21:21
FFF;Moega VVV;4758834;Soja;21/01/2022 08:25;21/01/2022 12:16;21/01/2022 21:12;21/01/2022 21:21
FFF;Moega VVV;5585276;Soja;21/01/2022 08:25;21/01/2022 12:16;21/01/2022 21:17;21/01/2022 21:38
FFF;Moega VVV;6858599;Soja;21/01/2022 08:25;21/01/2022 12:16;21/01/2022 21:30;21/01/2022 21:40
FFF;Moega VVV;4749582;Soja;21/01/2022 08:25;21/01/2022 12:16;21/01/2022 21:34;21/01/2022 21:55
FFF;Moega VVV;7958879;Soja;21/01/2022 08:25;21/01/2022 12:16;21/01/2022 21:38;21/01/2022 21:55
FFF;Moega VVV;2644169;Soja;21/01/2022 08:25;21/01/2022 12:16;21/01/2022 21:41;21/01/2022 21:55
FFF;Moega VVV;1233604;Soja;21/01/2022 08:25;21/01/2022 12:16;21/01/2022 22:00;21/01/2022 22:11
FFF;Moega VVV;7231810;Soja;21/01/2022 08:25;21/01/2022 12:16;21/01/2022 22:05;21/01/2022 22:11
FFF;Moega VVV;7171490;Soja;21/01/2022 08:25;21/01/2022 12:16;21/01/2022 22:11;21/01/2022 22:31
FFF;Moega VVV;5014770;Soja;21/01/2022 08:25;21/01/2022 12:16;21/01/2022 22:11;21/01/2022 22:31
FFF;Moega VVV;7925274;Soja;21/01/2022 08:25;21/01/2022 12:16;21/01/2022 22:42;21/01/2022 23:02
FFF;Moega VVV;1983199;Soja;21/01/2022 08:25;21/01/2022 12:16;21/01/2022 22:42;21/01/2022 23:03
FFF;Moega VVV;3813752;Soja;21/01/2022 08:25;21/01/2022 12:16;21/01/2022 22:42;21/01/2022 23:08
